UTM33 X260151 Y6671132 fsw from 20100101 06:00 to 20150630 06:00
20130411/0600;0.01
20130412/0600;0.02
20130413/0600;0.03
20130414/0600;0.01
20130415/0600;0.0
20130416/0600;0.0
20130417/0600;0.0
20130418/0600;0.0
20130419/0600;0.0
20130420/0600;0.0
20130421/0600;0.0
20130422/0600;0.0
20130423/0600;0.0
20130424/0600;0.0
20130425/0600;0.0
20130426/0600;0.0
20130427/0600;0.0
20130428/0600;0.0
20130429/0600;0.0
20130430/0600;0.0
20130501/0600;0.0
20130502/0600;0.0
20130503/0600;0.0
20130504/0600;0.0
20130505/0600;0.0
20130506/0600;0.0
20130507/0600;0.0
20130508/0600;0.0
20130509/0600;0.0
20130510/0600;0.0
20130511/0600;0.0
20130512/0600;0.0
20130513/0600;0.0
20130514/0600;0.0
20130515/0600;0.0
20130516/0600;0.0
20130517/0600;0.0
20130518/0600;0.0
20130519/0600;0.0
20130520/0600;0.0
20130521/0600;0.0
20130522/0600;0.0
20130523/0600;0.0
20130524/0600;0.0
20130525/0600;0.0
20130526/0600;0.0
20130527/0600;0.0
20130528/0600;0.0
20130529/0600;0.0
20130530/0600;0.0
20130531/0600;0.0
20130601/0600;0.0
